TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
23:23:47:649392,0.0242426,-0.545188,1.24843,0.000506145,1.32683,0.00767945,0.0478046,0.0491485,0.0784176,-0.00164061,-0.0235969,0,-0.503,3.848,1.465,-0.177,-0.147,0.037,5.754,32.27,-1.841,-3.773,-0.460743,-0.011272
23:23:47:654518,0.0244695,-0.544944,1.24882,0.000506145,1.32671,0.00767945,0.0463385,0.0461814,0.0764978,0,-0.0229685,0,-0.54,3.877,1.436,-0.179,-0.152,0.037,6.867,31.612,-2.373,-3.584,-0.486105,0
23:23:47:659480,0.0246964,-0.544717,1.24917,0.000488692,1.32661,0.00767945,0.0459371,0.0476824,0.070808,-0.00198968,-0.0239983,0,-0.342,3.771,1.458,-0.176,-0.145,0.039,6.811,32.41,-2.268,-3.507,-0.342387,0.107084
23:23:47:664537,0.0249582,-0.544473,1.2495,0.000488692,1.32647,0.00767945,0.0485551,0.0480838,0.0672999,-0.00164061,-0.0230034,0,-0.066,3.626,1.48,-0.168,-0.127,0.04,6.279,30.275,-2.555,-3.108,-0.252211,0.011272
23:23:47:669769,0.0252375,-0.544246,1.24985,0.000471239,1.32638,0.00767945,0.0526042,0.0446979,0.0685391,-0.00237365,-0.0205949,0,0.247,3.407,1.451,-0.154,-0.1,0.042,6.048,30.212,-3.514,-3.059,-0.453698,0.035225
23:23:47:674615,0.0255342,-0.544037,1.2502,0.000453786,1.32628,0.00767945,0.0568977,0.0427257,0.0687136,-0.00164061,-0.0195302,0,0.189,3.337,1.374,-0.148,-0.097,0.043,5.593,30.163,-4.158,-3.465,-0.353659,-0.131037
23:23:47:679782,0.0258309,-0.543845,1.25053,0.000453786,1.32619,0.00767945,0.0578402,0.0394095,0.0666018,-0.00223402,-0.0192161,0,-0.355,3.418,1.29,-0.152,-0.128,0.042,5.39,29.939,-5.117,-3.549,-0.319843,0.035225
23:23:47:684725,0.0261276,-0.543688,1.25077,0.000436332,1.32608,0.00767945,0.0580496,0.0360934,0.0561298,-0.00172788,-0.0199666,0,-0.848,3.545,1.375,-0.16,-0.161,0.04,5.341,30.674,-3.64,-2.723,-0.52133,-0.046497
23:23:47:689917,0.0264243,-0.54353,1.25095,0.000436332,1.32598,0.00767945,0.0582067,0.0323584,0.0414865,-0.0016057,-0.0204204,0,-1.338,3.644,1.763,-0.17,-0.199,0.038,5.145,30.254,-1.897,-3.535,-0.490332,-0.118356
23:23:47:694872,0.0267035,-0.543408,1.25109,0.000436332,1.32589,0.00767945,0.0575435,0.0275064,0.0327773,0,-0.0189019,0,-1.344,3.575,2.034,-0.168,-0.202,0.037,4.711,30.982,-1.449,-3.164,-0.350841,-0.011272
23:23:47:699849,0.0270002,-0.543286,1.25123,0.000436332,1.3258,0.00767945,0.0589921,0.0239983,0.0304211,0,-0.0162665,0,-0.976,3.356,2.093,-0.154,-0.176,0.039,4.984,31.031,-0.679,-3.591,-0.29589,0.059178
23:23:47:705013,0.0273144,-0.543199,1.25138,0.000418879,1.32573,0.00767945,0.0603186,0.0211359,0.0291819,0,-0.0164934,0,-0.705,3.255,1.862,-0.145,-0.155,0.042,4.816,31.122,-0.609,-2.821,-0.336751,-0.011272
23:23:47:709962,0.0276286,-0.543112,1.25152,0.000418879,1.32565,0.00767945,0.0604931,0.0192335,0.0294612,0,-0.0157429,0,-0.589,3.271,1.423,-0.14,-0.144,0.046,4.739,31.192,-1.533,-3.283,-0.342387,-0.07045
23:23:47:715106,0.0279253,-0.543007,1.25166,0.000401426,1.32558,0.00767945,0.0592539,0.0184307,0.0283965,0,-0.0159698,0,-0.712,3.343,1.282,-0.143,-0.154,0.046,5.999,30.345,-2.135,-3.297,-0.318434,-0.046497
23:23:47:720278,0.0282045,-0.54292,1.2518,0.000401426,1.32551,0.00767945,0.0556411,0.0172089,0.0277682,0,-0.0135263,0,-0.933,3.41,1.364,-0.147,-0.175,0.045,6.51,30.317,-3.192,-3.675,-0.304344,0.07045
23:23:47:725220,0.0284663,-0.54285,1.25196,0.000401426,1.32546,0.00767945,0.0559553,0.0161792,0.0290772,0,-0.0126885,0,-0.957,3.396,1.491,-0.145,-0.179,0.045,6.671,30.226,-3.745,-4.417,-0.207123,-0.083131
23:23:47:730208,0.028763,-0.54278,1.2521,0.000383972,1.32539,0.00767945,0.0557982,0.0138056,0.0286234,-0.00172788,-0.011013,0,-0.802,3.31,1.584,-0.137,-0.164,0.046,5.985,29.939,-4.711,-3.059,-0.153581,-0.07045
23:23:47:735390,0.0290423,-0.542728,1.25222,0.000383972,1.32535,0.00767945,0.0566185,0.0115017,0.0266337,0,-0.0087441,0,-0.632,3.199,1.555,-0.128,-0.144,0.047,6.734,29.127,-5.467,-3.829,-0.15499,0.094403
23:23:47:740335,0.029339,-0.542693,1.25234,0.000383972,1.32532,0.00767945,0.0588874,0.00862193,0.0225671,0,-0.00678933,0,-0.561,3.141,1.527,-0.124,-0.137,0.047,5.838,30.037,-6.216,-3.248,-0.153581,0.046497
23:23:47:745462,0.0296531,-0.542675,1.25241,0.000383972,1.3253,0.00767945,0.0592016,0.00561996,0.0179071,0,-0.00561996,0,-0.385,3.083,1.498,-0.12,-0.133,0.049,5.789,30.254,-5.929,-2.87,-0.114129,-0.07045
23:23:47:750461,0.0299498,-0.542675,1.25245,0.000366519,1.3253,0.00767945,0.06072,0.00298451,0.0122522,0,-0.00354302,0,-0.132,3.025,1.456,-0.115,-0.125,0.051,6.174,30.527,-5.831,-2.723,-0.074677,0
23:23:47:755632,0.0302815,-0.542658,1.25247,0.000366519,1.32528,0.00767945,0.0615927,0.00158825,0.00586431,0,-0.00249582,0,0.389,2.836,1.323,-0.102,-0.097,0.055,6.118,30.786,-5.656,-3.087,-0.080313,-0.059178
23:23:47:760636,0.0305956,-0.542658,1.25247,0.000349066,1.32526,0.00767945,0.0641059,0,0.00190241,0,0,0,0.679,2.649,1.194,-0.09,-0.075,0.057,6.167,30.359,-5.761,-2.464,-0.174716,0
23:23:47:765765,0.0309447,-0.542658,1.25247,0.000349066,1.32526,0.00767945,0.0657466,0,0,0,0,0,0.778,2.394,0.973,-0.074,-0.058,0.059,5.271,30.989,-5.236,-3.08,-0.170489,-0.131037
23:23:47:770781,0.0312763,-0.542658,1.25247,0.000349066,1.32526,0.00767945,0.0657291,0,0,-0.00171042,0,0,0.602,2.307,0.85,-0.07,-0.064,0.059,4.62,29.288,-6.006,-2.863,-0.040861,-0.035225
23:23:47:775887,0.031573,-0.542658,1.25247,0.000349066,1.32526,0.00767945,0.0620814,0,0,0,0,0,0.156,2.314,0.838,-0.071,-0.094,0.057,4.9,28.483,-6.349,-3.787,-0.046497,-0.153581
23:23:47:780887,0.0318697,-0.542658,1.25247,0.000331613,1.32526,0.00767945,0.0594983,0,0,0,0,0,-0.115,2.354,0.996,-0.074,-0.118,0.055,5.642,30.072,-6.545,-2.912,0.009863,-0.107084
23:23:47:785901,0.032149,-0.542658,1.25247,0.000331613,1.32526,0.00767945,0.056985,0,0,-0.00181514,0,0,-0.337,2.378,1.346,-0.077,-0.142,0.053,6.195,28.434,-7.056,-3.955,-0.040861,0.035225
23:23:47:791028,0.0324282,-0.542658,1.25247,0.000314159,1.32528,0.00767945,0.0565661,0,0,-0.00174533,0,0,-0.361,2.367,1.481,-0.076,-0.145,0.054,6.356,28.035,-7.903,-3.262,-0.090176,-0.011272
23:23:47:796011,0.0327249,-0.542675,1.25247,0.000314159,1.32528,0.00767945,0.0580322,0,0,0,0,0,-0.307,2.344,1.422,-0.073,-0.138,0.056,6.188,27.762,-8.925,-2.926,-0.026771,0.046497
23:23:47:801134,0.0330391,-0.542675,1.25247,0.000314159,1.3253,0.00767945,0.0590096,0,0,0,0,0,-0.265,2.326,1.337,-0.07,-0.132,0.057,5.292,26.873,-9.275,-4.284,0.229667,0.035225
23:23:47:806083,0.0333183,-0.542675,1.25245,0.000296706,1.3253,0.00767945,0.0581893,0,-0.00188496,0,0,0,-0.196,2.25,1.415,-0.067,-0.126,0.057,5.208,26.67,-10.115,-3.017,0.176125,-0.046497
23:23:47:811274,0.0335976,-0.542675,1.25243,0.000296706,1.32533,0.00767945,0.0551524,0,-0.00251327,0,0.00476475,0,-0.106,2.157,1.592,-0.064,-0.121,0.057,5.803,25.921,-11.123,-3.801,0.1409,-0.142309
