TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
23:26:50:574671,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.142,0.05,0.077,0,0.001,-0.002,-1.785,13.755,-14.364,2.492,0.021135,-0.019726
23:26:50:579672,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.132,0.088,0.097,0,0,-0.002,-1.897,14.749,-13.993,2.611,0.059178,-0.212759
23:26:50:584886,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.096,0.119,-0.038,-0.001,0,0,-2.044,14.462,-13.972,2.59,0.004227,-0.138082
23:26:50:589790,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.047,0.113,-0.139,-0.001,0,0,-2.38,14.014,-14.105,2.317,-0.046497,-0.212759
23:26:50:594933,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.034,0.07,-0.057,-0.001,0,0,-1.904,13.993,-14.343,2.611,0.080313,-0.149354
23:26:50:599938,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.032,0,0.134,-0.001,0,0,-1.708,14.161,-13.825,3.304,0.040861,-0.284618
23:26:50:605113,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.023,-0.027,0.236,0,0,-0.001,-1.904,13.314,-14.175,2.968,0.083131,-0.193033
23:26:50:610097,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.007,-0.024,0.253,0,0,-0.001,-1.932,13.832,-13.643,3.283,-0.022544,-0.149354
23:26:50:615224,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.02,-0.002,0.2,0,0,-0.002,-2.408,13.615,-14.105,2.632,-0.054951,-0.284618
23:26:50:620181,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.035,0.018,0.098,0,0,-0.001,-1.932,13.265,-13.867,1.995,0.038043,-0.162035
23:26:50:625168,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.045,0.036,-0.083,0,0,0,-2.044,13.097,-14.399,2.499,-0.11272,-0.216986
23:26:50:630343,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.039,0.027,-0.133,0,0,0.001,-1.841,13.006,-14.343,1.764,-0.01409,-0.315616
23:26:50:635306,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.009,-0.013,-0.035,0,0,0,-1.785,12.579,-14.084,2.436,0.046497,-0.260665
23:26:50:640439,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.016,-0.038,0.082,0,0,0,-1.848,13.783,-13.517,3.059,0.064814,-0.128219
23:26:50:645430,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.04,-0.047,0.191,0,0,-0.001,-1.988,14.112,-14.07,3.15,-0.025362,-0.138082
23:26:50:650539,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.03,-0.036,0.198,0,0,-0.001,-1.988,13.454,-14.322,2.989,-0.045088,-0.178943
23:26:50:655610,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.017,-0.014,0.177,0,0,-0.001,-2.128,13.356,-13.713,2.681,-0.129628,-0.152172
23:26:50:660722,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.05,0.001,0.167,0,0,-0.001,-2.016,13.832,-14.14,3.01,0.054951,-0.114129
23:26:50:665679,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.065,0.041,0.117,0,0,0,-2.352,12.887,-14.399,2.212,0.038043,-0.128219
23:26:50:670867,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.054,0.068,0.038,-0.001,0,0,-2.415,13.923,-14.322,2.478,-0.021135,-0.233894
23:26:50:675805,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.039,0.081,-0.081,-0.001,0,0,-1.652,13.902,-14.175,2.59,-0.083131,-0.202896
23:26:50:680982,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.039,0.067,-0.083,0,0,0,-2.436,13.804,-13.937,2.793,0.001409,-0.18317
23:26:50:685971,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.04,0.038,0.051,-0.001,0,0,-1.995,13.664,-13.608,2.394,-0.054951,-0.091585
23:26:50:690915,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.029,0.032,0.14,-0.001,0,0,-2.212,13.902,-14.49,2.366,-0.004227,-0.077495
23:26:50:696105,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.01,0.036,0.103,-0.001,0,0,-1.848,13.713,-14.105,2.191,0.052133,-0.226849
23:26:50:701049,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.006,0.034,-0.005,-0.001,0,0,-1.988,14.161,-14.364,2.1,-0.02818,-0.050724
23:26:50:706217,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.009,0.012,-0.085,0,0,0.001,-1.96,13.853,-14.378,2.548,-0.129628,-0.200078
23:26:50:711179,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,-0.011,-0.001,0,0,0,-2.044,14.581,-13.755,2.478,-0.066223,-0.207123
23:26:50:716357,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.007,-0.017,0.038,0,0,0,-2.044,14.161,-14.14,2.394,-0.035225,-0.15499
23:26:50:721411,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.012,-0.016,-0.017,0.001,0,0,-1.932,14.252,-14.105,2.793,0.125401,-0.185988
23:26:50:726606,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.018,-0.015,-0.057,0.001,0,0,-2.072,13.713,-13.79,2.415,0.090176,-0.277573
23:26:50:731552,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.046,-0.016,0.005,0,0,0,-2.163,13.097,-13.79,2.527,-0.118356,-0.171898
23:26:50:736553,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.072,-0.008,0.083,0,0,-0.001,-2.044,14.77,-14.728,3.353,0.040861,-0.178943
23:26:50:741718,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.097,0.01,0.102,0,0,-0.002,-1.736,13.475,-13.419,2.191,0.046497,-0.111311
23:26:50:746659,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.101,0.012,0.047,0,0,-0.002,-2.135,13.664,-14.343,2.324,0,-0.195851
23:26:50:751677,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.089,-0.005,-0.026,0,0,-0.001,-2.1,14.392,-13.902,3.017,0.066223,-0.207123
23:26:50:756855,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.067,-0.008,-0.041,0,0,-0.001,-2.016,14.413,-13.272,3.332,0.045088,-0.111311
23:26:50:761982,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.027,0.032,-0.049,0,0,-0.001,-2.261,14.105,-14.14,3.08,0.136673,-0.108493
23:26:50:766926,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.018,0.074,-0.05,0,0,-0.001,-2.1,13.356,-14.525,1.925,0.059178,-0.246575
23:26:50:772095,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.052,0.097,-0.017,-0.001,0.001,-0.001,-1.764,13.734,-13.902,3.038,0.105675,-0.138082
23:26:50:777051,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.105,0.06,0.006,-0.001,0.001,-0.002,-2.275,14.28,-13.867,2.611,0.01409,-0.104266
23:26:50:782049,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.122,0.033,-0.041,-0.001,0.001,-0.002,-2.415,13.622,-14.14,2.73,0.083131,-0.274755
23:26:50:787158,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.114,0.034,-0.181,-0.001,0.001,-0.001,-1.925,14.154,-14.322,2.779,-0.021135,-0.209941
23:26:50:792176,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.109,0.05,-0.216,-0.001,0,0,-2.408,13.664,-14.105,-0.448,-0.046497,-0.138082
23:26:50:797337,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.12,0.051,-0.065,-0.001,0,-0.001,-1.876,13.755,-14.07,3.899,0.046497,-0.224031
23:26:50:802343,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.13,0.028,0.102,-0.001,0,-0.002,-1.988,13.881,-13.867,2.275,0.030998,-0.202896
23:26:50:807481,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.108,-0.01,0.218,0,0,-0.002,-1.764,14.161,-14.455,2.961,0.1409,-0.18317
23:26:50:812426,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.063,-0.027,0.168,0,0,-0.001,-2.128,14.182,-13.734,4.452,0.046497,-0.216986
23:26:50:817426,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.014,-0.048,0.094,0,0,0,-1.988,13.685,-13.79,6.615,0.04227,-0.178943
23:26:50:822610,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.04,-0.061,0.146,0.001,0,0,-2.128,13.895,-13.552,2.464,0.01409,-0.178943
23:26:50:827547,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00488692,0,0,0,0,0,0,0.019,-0.056,0.272,0,0,-0.001,-2.016,14.392,-14.105,1.827,-0.105675,-0.111311
23:26:50:832724,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.006,-0.026,0.255,0,0,-0.002,-1.785,14.301,-14.49,2.975,0.009863,-0.132446
23:26:50:837672,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00488692,0,0,0,0,0,0,-0.005,0.028,0.056,0,0,0,-1.841,13.426,-13.734,2.324,0.01409,-0.107084
23:26:50:842845,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00481711,0,0,0,0,0,0,0.025,0.045,-0.075,0,0,0,-1.96,13.825,-14.175,3.052,-0.066223,0.097221
23:26:50:847851,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.0047822,0,0,0,0,0,0.00666716,0.063,0.039,-0.116,0,0,0,-2.191,14.112,-13.811,2.478,-0.045088,-0.108493
23:26:50:852978,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00476475,0,0,0,0,0,0.0026529,0.056,0.032,-0.048,0,0,0,-1.981,14.063,-13.475,2.079,-0.022544,-0.036634
23:26:50:857964,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00476475,0,0,0,0,0,0,0.008,0.031,0.098,-0.001,0,-0.001,-2.247,13.524,-13.811,1.981,0.009863,-0.094403
23:26:50:862919,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00476475,0,0,0,0,0,0,-0.017,0.033,0.177,-0.001,0,-0.001,-2.1,14.56,-13.405,2.387,-0.001409,-0.060587
23:26:50:868046,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00476475,0,0,0,0,0,0,-0.011,0.047,0.173,-0.002,0,-0.001,-1.414,13.993,-13.272,2.212,0.094403,-0.060587
23:26:50:873106,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00476475,0,0,0,0,0,0,0.04,0.087,-0.04,-0.001,0,0,-1.757,14.14,-13.825,2.198,0.066223,-0.05636
23:26:50:878223,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00476475,0,0,0,0,0,0,0.087,0.117,-0.235,0,0,0.002,-1.953,13.923,-14.322,2.177,0.004227,-0.184579
23:26:50:883213,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00476475,0,0,0,0,0,0,0.147,0.119,-0.385,0,0,0.003,-1.561,13.825,-14.119,2.24,-0.077495,-0.01409
23:26:50:888347,0.000244346,-0.581805,1.1875,8.72665e-05,1.35184,-0.00476475,0,0,0,0,0,0,0.157,0.085,-0.316,0,0,0.003,-1.757,13.923,-14.014,2.366,0.016908,-0.345205
23:26:50:893334,0.000244346,-0.581805,1.1875,0.00010472,1.35184,-0.00476475,0,0,0,0,0,0,0.109,0.02,-0.065,0,0,0.001,-1.876,13.713,-13.958,2.982,0.146536,-0.102857
23:26:50:898458,0.000244346,-0.581805,1.1875,0.00010472,1.35184,-0.00476475,0,0,0,0,0,0,0.049,-0.004,0.078,0,0,0,-1.96,13.734,-14.287,3.136,-0.066223,-0.132446
23:26:50:903418,0.000244346,-0.581805,1.1875,0.00010472,1.35184,-0.00476475,0,0,0,0,0,0,-0.019,-0.009,0.162,0,0,-0.001,-2.128,13.944,-14.14,2.415,-0.053542,-0.060587
23:26:50:908421,0.000244346,-0.581805,1.1875,0.00010472,1.35184,-0.00476475,0,0,0,0,0,0,-0.028,-0.01,0.153,0,0,-0.001,-1.897,13.664,-14.343,2.744,0.009863,-0.136673
23:26:50:913527,0.000244346,-0.581805,1.1875,0.00010472,1.35184,-0.00476475,0,0,0,0,0,0,0.006,-0.016,0.084,0,0,0,-2.387,13.643,-13.958,2.38,-0.021135,-0.245166
23:26:50:918709,0.000244346,-0.581805,1.1875,0.00010472,1.35184,-0.00476475,0,0,0,0,0,0,0.036,-0.014,0.003,0,0,0,-2.212,13.202,-14.693,2.632,-0.004227,-0.122583
23:26:50:923711,0.000244346,-0.581805,1.1875,0.00010472,1.35184,-0.00476475,0,0,0,0,0,0,0.057,-0.004,-0.114,0,0,0.001,-2.443,14.28,-13.734,2.247,-0.021135,-0.150763
23:26:50:928671,0.000244346,-0.581805,1.1875,0.00010472,1.35184,-0.00476475,0,0,0,0,0,0,0.044,-0.006,-0.121,0,0,0.001,-2.044,13.384,-13.867,1.904,0.029589,-0.1409
23:26:50:933848,0.000244346,-0.581805,1.1875,0.00010472,1.35184,-0.00476475,0,0,0,0,0,0,-0.006,-0.029,0.017,0,0,0,-2.331,13.776,-14.308,2.653,-0.022544,-0.156399
23:26:50:938849,0.000244346,-0.581805,1.1875,0.00010472,1.35184,-0.00476475,0,0,0,0,0,0,-0.04,-0.037,0.145,0,0,0,-1.96,14.021,-13.181,1.995,0.111311,-0.15499
