TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
23:33:24:566567,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.039,-0.047,0.169,0,0,-0.001,2.59,13.958,-15.484,-3.794,0.097221,0.508649
23:33:24:571693,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.044,-0.058,0.13,0,0,0,3.22,13.741,-15.337,-3.997,0.090176,0.335342
23:33:24:576674,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.034,-0.034,0.026,-0.001,0,0,4.067,13.804,-15.267,-3.794,0.102857,0.363522
23:33:24:581799,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.029,-0.007,-0.051,0,0,0,2.506,14.721,-14.896,-4.004,0.133855,0.342387
23:33:24:586801,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.027,0.008,-0.116,0,0,0.001,2.394,13.867,-14.77,-3.591,0.046497,0.433972
23:33:24:591928,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.018,-0.001,-0.107,0,0,0.001,3.395,13.489,-15.169,-3.689,0.071859,0.407201
23:33:24:596924,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,-0.014,-0.019,-0.049,0,0,0,3.262,14,-15.134,-4.193,0.088767,0.457925
23:33:24:601943,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,-0.036,-0.018,0.003,0,0,0,3.801,13.846,-14.952,-3.185,0.071859,0.417064
23:33:24:607112,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,-0.039,-0.009,0.09,0,0,-0.002,3.997,14.322,-15.561,-4.095,0.194442,0.4227
23:33:24:612069,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,-0.019,-0.01,0.107,0,0,-0.002,4.046,14.308,-15.246,-3.591,0.166262,0.435381
23:33:24:617169,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.017,-0.02,-0.035,0,0,0,2.996,13.769,-14.546,-3.997,0.128219,0.45088
23:33:24:622170,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.038,-0.018,-0.31,0,0,0.002,2.737,14.476,-15.134,-4.102,0.090176,0.410019
23:33:24:627315,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.041,-0.013,-0.411,0,0,0.003,3.444,13.37,-15.869,-3.92,0.08454,0.4227
23:33:24:632319,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.036,-0.017,-0.286,0,0,0.002,3.199,13.769,-15.519,-3.99,0.138082,0.398747
23:33:24:637420,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.026,-0.031,-0.087,0,0,0,3.465,13.622,-15.337,-4.088,-0.01409,0.452289
23:33:24:642421,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.004,-0.04,0.123,0,0,-0.001,3.115,14.322,-14.896,-3.29,0.087358,0.438199
23:33:24:647549,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,-0.009,-0.026,0.13,0,0,-0.001,2.681,13.076,-15.47,-3.787,0.150763,0.376203
23:33:24:652549,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,-0.017,0.004,0.035,0,0,0,3.689,13.916,-15.414,-3.913,0.125401,0.412837
23:33:24:657673,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,-0.009,0.012,-0.004,0,0,0,3.283,13.398,-15.358,-3.598,0.125401,0.410019
23:33:24:662689,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.007,-0.007,0.004,0,0,0,2.653,13.398,-15.358,-3.892,-0.016908,0.428336
23:33:24:667689,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.011,-0.024,0.014,0,0,0,2.842,14.644,-15.764,-3.913,0.087358,0.43679
23:33:24:672813,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,0.002,-0.023,-0.012,0,0,0,3.262,14.364,-15.449,-3.199,0.19726,0.452289
23:33:24:677759,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,-0.006,-0.006,-0.042,0,0,0,2.723,14.077,-15.169,-3.584,0.064814,0.515694
23:33:24:682939,0,-0.581928,1.18749,-3.49066e-05,1.35186,-1.74533e-05,0,0,0,0,0,0,-0.01,0.022,-0.09,0,0,0.001,2.968,13.958,-14.602,-3.633,0.115538,0.355068
