TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
23:31:10:442342,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.032,0.011,-0.158,0,0,0,-4.613,14.14,-15.316,-4.2,0.081722,0.016908
23:31:10:447287,0.000174533,-0.58198,1.18736,-1.74533e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.073,0.009,-0.118,0,0,0,-4.746,14.259,-15.498,-4.613,0.143718,0
23:31:10:452479,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.076,-0.012,0.099,-0.001,0,-0.001,-4.879,14.644,-15.827,-3.892,0.088767,0.143718
23:31:10:457463,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.04,-0.026,0.233,-0.001,0,-0.002,-4.879,14.259,-15.386,-3.906,0.064814,-0.019726
23:31:10:462596,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.011,-0.028,0.27,0,0,-0.002,-4.732,14.336,-16.051,-4.2,0.115538,0.043679
23:31:10:467534,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.014,-0.024,0.224,0,0,-0.002,-4.669,14.14,-15.743,-3.892,0.133855,0.018317
23:31:10:472713,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.023,-0.03,0.211,0,0,-0.002,-4.746,14.959,-15.386,-4.998,0.252211,-0.038043
23:31:10:477656,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.048,-0.038,0.238,0,0,-0.002,-4.214,14.378,-15.54,-4.214,0.205714,0.142309
23:31:10:482854,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.046,-0.025,0.143,0,0,-0.001,-4.494,13.601,-16.086,-4.606,0.238121,-0.039452
23:31:10:487849,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.003,0.018,-0.146,0,0,0.001,-4.578,13.601,-15.743,-4.396,0.05636,-0.018317
23:31:10:492993,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.022,0.038,-0.277,0,0,0.002,-5.005,13.755,-15.043,-4.004,0.043679,0.142309
23:31:10:497992,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.026,0.031,-0.195,0,0,0.001,-5.467,13.986,-16.17,-3.598,0.166262,0.040861
23:31:10:502966,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,0.011,0.019,-0.045,0,0,0,-4.732,13.678,-15.855,-4.41,0.193033,0.040861
23:31:10:508056,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.016,0.022,0.075,0,0,0,-4.746,14.532,-15.54,-3.689,0.163444,0.080313
23:31:10:513229,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.036,0.032,0.073,0,0,-0.001,-4.844,14.378,-15.449,-4.102,0.142309,0.139491
23:31:10:518208,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.068,0.025,0.09,0,0,-0.001,-4.655,14.455,-15.26,-4.494,0.160626,0.039452
23:31:10:523165,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.081,0.006,0.135,0,0,-0.001,-4.305,12.635,-15.869,-3.899,0.094403,0.04227
23:31:10:528342,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.068,-0.012,0.151,-0.001,0,-0.001,-4.655,14.336,-16.485,-3.892,0.040861,0.059178
23:31:10:533467,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.046,-0.005,0.103,-0.001,0,-0.001,-4.641,13.72,-15.841,-4.004,0.319843,0.040861
23:31:10:538402,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.024,0.012,0.027,0,0,0,-5.089,13.328,-15.729,-4.298,0.122583,0.162035
23:31:10:543475,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.023,0.012,0.019,0,0,0,-4.893,13.874,-15.848,-3.808,0.167671,0.036634
23:31:10:548598,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.027,-0.004,0.04,0,0,0,-4.879,14.063,-15.379,-4.487,0.176125,0.002818
23:31:10:553720,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.028,-0.01,0.026,0,0,0,-5.341,14.063,-16.205,-4.389,0.129628,-0.015499
23:31:10:558740,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.029,0,-0.055,0,0,0.001,-5.026,14.14,-15.932,-3.773,0.053542,-0.039452
23:31:10:563654,0.000174533,-0.58198,1.18736,-3.49066e-05,1.3519,-0.000139626,0,0,0,0,0,0,-0.031,0.005,-0.099,0,0,0,-4.718,14.336,-15.071,-4.193,0.205714,0.100039
