TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
18:56:21:910067,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35184,-0.000418879,0,0,0,0,0,0,0.03,0.05,-0.228,0,0.001,0.002,2.275,15.246,-14.112,-3.696,0.100039,0.346614
18:56:21:915211,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35184,-0.000418879,0,0,0,0,0,0,0.02,0.047,-0.126,-0.001,0.001,0.001,2.443,15.582,-14.329,-4.711,0.18317,0.373385
18:56:21:920137,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35184,-0.000418879,0,0,0,0,0,0,0.022,0.029,-0.062,0,0.001,0.001,2.373,14.721,-14.434,-4.711,0.108493,0.463561
18:56:21:925139,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.034,0.004,-0.057,0,0,0,1.617,15.057,-14.588,-4.396,0.090176,0.363522
18:56:21:930280,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.041,-0.005,-0.036,0,0,0,2.184,14.651,-14.203,-4.606,0.102857,0.367749
18:56:21:935317,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.033,-0.025,0.123,0,0,0,1.316,14.693,-14.63,-3.801,0.023953,0.457925
18:56:21:940440,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.021,-0.043,0.243,0,0,-0.001,1.288,15.246,-14.21,-4.2,0.071859,0.376203
18:56:21:945568,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.014,-0.068,0.261,0,0,-0.001,1.995,15.421,-14.322,-4.298,0.011272,0.488923
18:56:21:950587,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.023,-0.076,0.173,0,0,0,1.386,15.932,-14.203,-3.997,0.156399,0.318434
18:56:21:955708,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.038,-0.069,0.049,0,0,0,1.526,15.449,-14.91,-4.298,0.132446,0.480469
18:56:21:960636,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.035,-0.052,0.021,0,0,0,1.785,15.624,-14.665,-4.291,0.036634,0.4227
18:56:21:965829,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.011,-0.014,0.008,0,0,0,1.925,14.84,-14.231,-3.899,0.100039,0.340978
18:56:21:970830,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.003,0.007,-0.019,0,0,0,2.016,14.938,-14.42,-3.808,0.005636,0.414246
18:56:21:975973,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.012,0.017,-0.072,0,0,0,2.016,16.114,-14.301,-3.696,0.100039,0.472015
18:56:21:980951,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.013,0.01,-0.072,0,0,0.001,1.904,15.316,-13.846,-3.703,0.153581,0.376203
18:56:21:986081,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.01,-0.009,-0.005,0,0,0,1.785,15.617,-14.406,-4.312,0.030998,0.50724
18:56:21:991064,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0,-0.022,0.052,0,0,0,1.925,15.148,-14.511,-3.794,0.018317,0.35225
18:56:21:996082,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.025,-0.035,0.12,0,0,0,2.275,15.407,-14.105,-4.214,0.015499,0.453698
18:56:22:1208,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.031,-0.038,0.217,0,0,-0.001,1.736,15.26,-13.545,-4.305,0.100039,0.381839
18:56:22:6143,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.014,-0.036,0.317,0,0,-0.002,1.785,14.735,-14.511,-4.2,0.049315,0.460743
18:56:22:11333,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.012,-0.037,0.424,0,0,-0.003,1.806,14.343,-13.888,-3.794,0.107084,0.425518
18:56:22:16321,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,-0.012,-0.043,0.385,0,0,-0.003,2.394,14.371,-13.902,-4.809,-0.011272,0.480469
18:56:22:21445,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.014,-0.047,0.146,0,0,-0.001,2.394,15.316,-14.497,-4.599,-0.015499,0.390293
18:56:22:26438,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.034,-0.038,-0.056,0,0,0,2.135,15.61,-13.776,-3.605,0.081722,0.367749
18:56:22:31387,-0.000122173,-0.58198,1.1875,-1.74533e-05,1.35186,-0.000418879,0,0,0,0,0,0,0.05,-0.008,-0.276,0,0,0.002,2.352,15.673,-13.734,-4.095,0,0.488923
