TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
18:51:51:437561,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.025,-0.021,0.005,0,0,0.001,4.137,13.916,-15.211,-4.2,0.043679,0.39452
18:51:51:442674,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.038,-0.021,-0.024,0,0,0,3.248,14.301,-15.463,-4.613,0.174716,0.480469
18:51:51:447653,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.059,-0.006,-0.035,0,0,0,3.829,13.993,-14.805,-4.305,0.143718,0.401565
18:51:51:452798,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.089,0.016,-0.011,0,0,0,3.437,14.105,-16.065,-4.508,0.136673,0.452289
18:51:51:457779,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.098,0.013,0.027,-0.001,0,0,3.108,14.231,-15.302,-3.486,0.111311,0.371976
18:51:51:462903,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.09,-0.015,0.088,-0.001,0,0,3.5,14.413,-14.721,-4.095,0.173307,0.490332
18:51:51:467931,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.072,-0.028,0.095,0,0,0,3.598,14.574,-15.12,-4.102,0.147945,0.345205
18:51:51:473036,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.039,-0.01,0.036,0,0,0.001,3.297,14.147,-14.959,-3.794,0.294481,0.442426
18:51:51:478001,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.024,0.018,-0.006,0,0,0.001,3.22,14.497,-15.26,-4.305,0.162035,0.463561
18:51:51:483176,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.031,0.039,0.021,0,0,0,3.206,14.294,-15.393,-4.403,0.198669,0.325479
18:51:51:488171,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.053,0.023,0.099,0,0,0,3.955,14.532,-15.547,-4.718,0.162035,0.410019
18:51:51:493174,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.087,-0.03,0.212,0,0,0,3.073,14.497,-15.127,-3.99,0.047906,0.39452
18:51:51:498285,0,-0.581963,1.18749,-1.74533e-05,1.35184,0,0,0,0,0,0,0,0.092,-0.082,0.251,-0.001,0,-0.001,3.745,14.301,-14.539,-4.2,0.214168,0.457925
