Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp, magnet_pos
22:06:28:850239,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850281,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850325,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850378,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850422,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850466,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850508,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850551,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850593,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850637,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850681,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850724,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850768,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850811,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850853,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850895,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850937,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:850980,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:851024,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:851067,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:851111,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:851154,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:851196,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:851238,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:851293,0.374067,-0.050001,-0.354,-0.406,0.121,0.082,0.01,0.029,448,-0.00117302
22:06:28:851337,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851379,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851420,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851475,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851499,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851524,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851548,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851572,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851611,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851636,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851660,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851684,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851707,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851738,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851762,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851786,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851809,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851833,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851861,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851885,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851909,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851932,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851956,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:851980,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852004,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852034,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852059,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852083,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852107,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852131,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852155,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852178,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852202,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852225,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852249,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852272,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852296,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852319,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852342,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852367,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852391,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852414,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852438,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852462,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852485,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852509,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852534,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852557,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852581,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852605,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852628,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852652,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852675,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852698,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852722,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852746,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852769,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852794,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852816,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852840,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852864,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852887,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852912,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852936,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852960,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:852983,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:853007,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:853029,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:853053,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:853077,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:853100,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:853129,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:853153,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:853177,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:853200,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:853224,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:853247,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:853284,0.374067,-0.050001,-0.342,-0.322,0.115,0.074,0.01,0.027,448,-0.00117302
22:06:28:853309,0.374067,-0.050001,-0.312,-0.247,0.125,0.066,0.008,0.018,448,-0.00117302
22:06:28:853333,0.374067,-0.050001,-0.312,-0.247,0.125,0.066,0.008,0.018,448,-0.00117302
22:06:28:853357,0.374067,-0.050001,-0.312,-0.247,0.125,0.066,0.008,0.018,448,-0.00117302
22:06:28:853381,0.374067,-0.050001,-0.312,-0.247,0.125,0.066,0.008,0.018,448,-0.00117302
